postcode,lat,lng
7021,-42.9068,147.48
7022,-43.0532,147.4799
7023,-42.9883,147.4093
7024,-42.9504,147.5122
7025,-42.7303,147.4397
7026,-42.646,147.4514
7027,-42.5364,147.3835
7030,-42.3043,146.9584
7050,-42.9755,147.2982
7051,-42.9874,147.3272
7052,-43.0081,147.3093
7053,-42.9473,147.3347
7054,-43.0066,147.2567
7055,-42.9947,147.2852
7109,-43.5711,146.5241
7112,-43.2919,147.14
7113,-43.0911,146.9705
7116,-43.2621,147.0344
7117,-43.3384,147.0401
7119,-42.4319,147.3654
7120,-42.3169,147.4873
7139,-42.7155,145.9253
7140,-42.5442,146.455
7150,-43.0776,147.9584
7151,-41.5187,146.6427
7155,-43.1289,147.2169
7162,-43.1587,147.2096
7163,-43.2098,147.2275
7170,-42.8513,147.4498
7171,-42.7801,147.4883
7172,-42.7303,147.6317
7173,-42.8236,147.6307
7174,-42.8077,147.7433
7175,-42.8186,147.8286
7176,-42.7531,147.8377
7177,-42.8842,147.9765
7178,-42.9585,147.9062
7179,-43.0338,147.945
7180,-43.1387,148.0066
7182,-43.1818,147.9388
7183,-43.1712,147.7506
7184,-43.2198,147.7904
7185,-43.0629,147.7538
7186,-43.0295,147.664
7187,-43.0277,147.848
7190,-42.6299,148.0917
7209,-42.1046,147.6143
7210,-41.9159,147.4107
7211,-41.7886,147.3171
7212,-41.5679,147.4884
7213,-41.8285,147.7816
7214,-41.6007,147.8974
7215,-42.3145,148.2814
7216,-41.2842,148.0764
7248,-41.3972,147.1302
7249,-41.4724,147.1578
7250,-41.4323,147.0776
7252,-41.148,146.9925
7253,-41.1174,146.8307
7254,-41.1341,147.198
7255,-39.9494,148.3292
7256,-39.8309,144.1598
7257,-40.506,148.339
7258,-41.4999,147.2094
7259,-41.3588,147.3577
7260,-41.1588,147.5021
7261,-41.1269,147.5678
7262,-40.8015,147.63
7263,-41.3088,147.7027
7264,-41.0824,148.1888
7265,-41.0811,147.8234
7267,-41.2649,147.0864
7268,-41.3339,147.1528
7270,-41.1779,146.7839
7275,-41.3199,146.8353
7276,-41.2931,146.972
7277,-41.3664,146.997
7290,-41.5125,147.0686
7291,-41.5306,147.0136
7292,-41.4721,146.9447
7300,-41.6162,147.2232
7301,-41.6001,147.0465
7302,-41.7046,146.9883
7303,-41.5949,146.8151
7304,-41.7104,146.166
7305,-41.3523,146.4121
7306,-41.4653,146.1934
7307,-41.2105,146.5736
7310,-41.2374,146.2394
7315,-41.3032,146.0724
7316,-41.2697,145.9318
7320,-41.0842,145.8621
7321,-41.4564,145.5037
7322,-41.0445,145.8045
7325,-41.1003,145.6076
7330,-40.7823,145.0576
7331,-40.7586,145.2754
7466,-42.2913,145.8075
7467,-42.0937,145.5297
7468,-42.706,145.5377
7469,-41.7844,145.2016
7470,-41.9021,145.5006
8001,-37.8144,144.9826
8002,-37.8144,144.9826
8003,-37.8183,144.957
8004,-36.5588,145.469
8005,-37.8246,144.9509
8006,-37.8097,144.9593
8007,-37.8183,144.957
8008,-37.8442,144.9702
8009,-37.8172,144.9645
8010,-38.1859,146.2937
8011,-37.8113,144.9617
8012,-37.8147,144.948
8045,-37.8144,144.9826
8051,-37.8144,144.9826
8066,-37.8144,144.9826
8069,-37.8144,144.9826
8070,-37.8144,144.9826
8071,-37.8144,144.9826
8102,-37.8144,144.9826
8107,-37.8144,144.9826
8111,-37.8144,144.9826
8120,-37.8144,144.9826
8205,-37.8144,144.9826
8383,-37.8144,144.9826
8438,-37.7981,144.8111
8511,-37.7981,144.8111
8785,-38.0161,145.2085
9000,-27.6035,152.8231
9001,-27.6035,152.8231
9002,-27.6035,152.8231
9005,-27.6035,152.8231
9007,-27.6035,152.8231
9009,-27.6035,152.8231
9010,-27.6035,152.8231
9013,-27.6035,152.8231
9015,-27.6035,152.8231
9464,-27.3971,153.075
9726,-28.0088,153.4122
9999,-37.8174,144.9568
